date_found,source,tool,article_title,article_url,matched_terms,status,notes
2026-06-12,Mandiant,Atera,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,atera; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-12,Mandiant,DameWare,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,dameware; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-12,Mandiant,Quick Assist,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,quick assist; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-12,Mandiant,RPort,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,rport; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-12,Mandiant,RustDesk,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,rustdesk; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-12,Mandiant,ScreenConnect,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,screenconnect; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-12,Mandiant,Splashtop,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,splashtop; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-12,Mandiant,Teramind,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,teramind; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-12,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-12,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-12,Dark Reading,Atera,Anthropic to Open Mythos AI to EU's ENISA,https://www.darkreading.com/cyber-risk/anthropic-mythos-ai-eu-enisa,atera; rat,New,
2026-06-13,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-13,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-13,Mandiant,Atera,ShinyHunters Targets Education Sector with Oracle PeopleSoft Exploit,https://cloud.google.com/blog/topics/threat-intelligence/shinyhunters-targets-education-sector-oracle-exploit/,atera; remote management; rat,New,
2026-06-13,Mandiant,MeshCentral,ShinyHunters Targets Education Sector with Oracle PeopleSoft Exploit,https://cloud.google.com/blog/topics/threat-intelligence/shinyhunters-targets-education-sector-oracle-exploit/,meshcentral; remote management; rat,New,
2026-06-13,Mandiant,AnyDesk,Seeking Counsel: Ongoing Targeted Campaign Against US Law Firms,https://cloud.google.com/blog/topics/threat-intelligence/targeted-campaign-us-law-firms/,anydesk; rmm; remote monitoring and management; remote access; remote desktop; rat; remote access software,New,
2026-06-13,Mandiant,Atera,Seeking Counsel: Ongoing Targeted Campaign Against US Law Firms,https://cloud.google.com/blog/topics/threat-intelligence/targeted-campaign-us-law-firms/,atera; rmm; remote monitoring and management; remote access; remote desktop; rat; remote access software,New,
2026-06-13,Mandiant,Quick Assist,Seeking Counsel: Ongoing Targeted Campaign Against US Law Firms,https://cloud.google.com/blog/topics/threat-intelligence/targeted-campaign-us-law-firms/,quick assist; rmm; remote monitoring and management; remote access; remote desktop; rat; remote access software,New,
2026-06-13,Mandiant,SuperOps,Seeking Counsel: Ongoing Targeted Campaign Against US Law Firms,https://cloud.google.com/blog/topics/threat-intelligence/targeted-campaign-us-law-firms/,superops; rmm; remote monitoring and management; remote access; remote desktop; rat; remote access software,New,
2026-06-13,Mandiant,Zoho Assist,Seeking Counsel: Ongoing Targeted Campaign Against US Law Firms,https://cloud.google.com/blog/topics/threat-intelligence/targeted-campaign-us-law-firms/,zoho assist; rmm; remote monitoring and management; remote access; remote desktop; rat; remote access software,New,
2026-06-13,Mandiant,Atera,Welcome to BlackFile: Inside a Vishing Extortion Operation,https://cloud.google.com/blog/topics/threat-intelligence/blackfile-vishing-extortion-operation/,atera; rat,New,
2026-06-13,Mandiant,VNC,"GTIG AI Threat Tracker: Adversaries Leverage AI for Vulnerability Exploitation, Augmented Operations, and Initial Access",https://cloud.google.com/blog/topics/threat-intelligence/ai-vulnerability-exploitation-initial-access/,vnc; rat,New,
2026-06-13,Mandiant,Atera,Snow Flurries: How UNC6692 Employed Social Engineering to Deploy a Custom Malware Suite,https://cloud.google.com/blog/topics/threat-intelligence/unc6692-social-engineering-custom-malware/,atera; remote desktop; rat,New,
2026-06-13,Mandiant,Atera,The German Cyber Criminal Überfall: Shifts in Europe's Data Leak Landscape,https://cloud.google.com/blog/topics/threat-intelligence/europe-data-leak-landscape/,atera; rat,New,
2026-06-13,Mandiant,Atera,vSphere and BRICKSTORM Malware: A Defender's Guide,https://cloud.google.com/blog/topics/threat-intelligence/vsphere-brickstorm-defender-guide/,atera; rat,New,
2026-06-13,Mandiant,RemoteCall,The Proliferation of DarkSword: iOS Exploit Chain Adopted by Multiple Threat Actors,https://cloud.google.com/blog/topics/threat-intelligence/darksword-ios-exploit-chain/,remotecall; rat,New,
2026-06-13,Mandiant,RPort,The Proliferation of DarkSword: iOS Exploit Chain Adopted by Multiple Threat Actors,https://cloud.google.com/blog/topics/threat-intelligence/darksword-ios-exploit-chain/,rport; rat,New,
2026-06-13,Mandiant,AnyDesk,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,anydesk; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-13,Mandiant,Atera,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,atera; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-13,Mandiant,DameWare,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,dameware; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-13,Mandiant,Quick Assist,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,quick assist; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-13,Mandiant,RPort,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,rport; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-13,Mandiant,RustDesk,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,rustdesk; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-13,Mandiant,ScreenConnect,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,screenconnect; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-13,Mandiant,Splashtop,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,splashtop; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-13,Mandiant,Teramind,"Ransomware Under Pressure: Tactics, Techniques, and Procedures in a Shifting Threat Landscape",https://cloud.google.com/blog/topics/threat-intelligence/ransomware-ttps-shifting-threat-landscape/,teramind; rmm; remote monitoring and management; remote management; remote access; remote desktop; rat; remote access tool,New,
2026-06-13,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-13,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-13,Dark Reading,Atera,Anthropic to Open Mythos AI to EU's ENISA,https://www.darkreading.com/cyber-risk/anthropic-mythos-ai-eu-enisa,atera; rat,New,
2026-06-14,Huntress,TiFLUX,Threat Actors Weaponize Tiflux RMMs in Malspam Attacks,https://www.huntress.com/blog/tiflux-rmm-install,tiflux; rmm; remote monitoring and management,New,
2026-06-14,Huntress,Komari,Komari Red: The Monitoring Tool with a Built-in Reverse Shell,https://www.huntress.com/blog/komari-c2-agent-abuse,komari,New,
2026-06-14,Mandiant,Atera,ShinyHunters Targets Education Sector with Oracle PeopleSoft Exploit,https://cloud.google.com/blog/topics/threat-intelligence/shinyhunters-targets-education-sector-oracle-exploit/,atera; remote management; rat,New,
2026-06-14,Mandiant,MeshCentral,ShinyHunters Targets Education Sector with Oracle PeopleSoft Exploit,https://cloud.google.com/blog/topics/threat-intelligence/shinyhunters-targets-education-sector-oracle-exploit/,meshcentral; remote management; rat,New,
2026-06-14,Mandiant,AnyDesk,Seeking Counsel: Ongoing Targeted Campaign Against US Law Firms,https://cloud.google.com/blog/topics/threat-intelligence/targeted-campaign-us-law-firms/,anydesk; rmm; remote monitoring and management; remote access; remote desktop; rat; remote access software,New,
2026-06-14,Mandiant,Atera,Seeking Counsel: Ongoing Targeted Campaign Against US Law Firms,https://cloud.google.com/blog/topics/threat-intelligence/targeted-campaign-us-law-firms/,atera; rmm; remote monitoring and management; remote access; remote desktop; rat; remote access software,New,
2026-06-14,Mandiant,Quick Assist,Seeking Counsel: Ongoing Targeted Campaign Against US Law Firms,https://cloud.google.com/blog/topics/threat-intelligence/targeted-campaign-us-law-firms/,quick assist; rmm; remote monitoring and management; remote access; remote desktop; rat; remote access software,New,
2026-06-14,Mandiant,SuperOps,Seeking Counsel: Ongoing Targeted Campaign Against US Law Firms,https://cloud.google.com/blog/topics/threat-intelligence/targeted-campaign-us-law-firms/,superops; rmm; remote monitoring and management; remote access; remote desktop; rat; remote access software,New,
2026-06-14,Mandiant,Zoho Assist,Seeking Counsel: Ongoing Targeted Campaign Against US Law Firms,https://cloud.google.com/blog/topics/threat-intelligence/targeted-campaign-us-law-firms/,zoho assist; rmm; remote monitoring and management; remote access; remote desktop; rat; remote access software,New,
2026-06-14,Mandiant,Atera,Welcome to BlackFile: Inside a Vishing Extortion Operation,https://cloud.google.com/blog/topics/threat-intelligence/blackfile-vishing-extortion-operation/,atera; rat,New,
2026-06-14,Mandiant,VNC,"GTIG AI Threat Tracker: Adversaries Leverage AI for Vulnerability Exploitation, Augmented Operations, and Initial Access",https://cloud.google.com/blog/topics/threat-intelligence/ai-vulnerability-exploitation-initial-access/,vnc; rat,New,
2026-06-14,Mandiant,Atera,Snow Flurries: How UNC6692 Employed Social Engineering to Deploy a Custom Malware Suite,https://cloud.google.com/blog/topics/threat-intelligence/unc6692-social-engineering-custom-malware/,atera; remote desktop; rat,New,
2026-06-14,Mandiant,Atera,The German Cyber Criminal Überfall: Shifts in Europe's Data Leak Landscape,https://cloud.google.com/blog/topics/threat-intelligence/europe-data-leak-landscape/,atera; rat,New,
